category,subcategory,name,specification,text message,option 1,option 2,option 3,option 4,option 5,option 6,option 7,option 8,option 9,option 10,name of flow,flow id,node id
Survey,Behaviour,,,Can we also ask you a few quick questions about your children's behaviour?,Yes,No,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,4e4c0752-16b1-451f-ac2b-b86f801ea663
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,b483af27-8cd0-4748-b787-d63d062f88ca
Survey,Behaviour,,,Are you a parent/caregiver of a child living with disabilities?,Yes,No,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,d14bb682-e1d7-4a88-90aa-cc78526ded1f
Survey,Behaviour,,,It is okay if this is not a good time. We will try again tomorrow. Chat later!,,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,7a46c2c6-61de-422c-9725-d38e52c633f9
Survey,Behaviour,,,It is okay if this is not a good time. Chat later!,,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,3d28119b-698b-42df-a871-5d89c2bf6629
Survey,Behaviour,,,"All children misbehave sometimes. So that we can give you the right information, please tell us the name or nickname of the child who you are having the most difficulties with.",,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,80d21d07-a4ad-437b-9d9d-3e6eed88c67b
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,cf5c286d-e8f5-466d-9a64-33decedbc0ae
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,98c2a49a-e072-4ea9-af34-6afd10b1402f
Survey,Behaviour,,,Is @fields.survey_behave_name a boy or girl?,Boy,Girl,Prefer not to say,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,a14d176c-ab4e-4c00-8990-6a2b729ad601
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,36a6e56b-04a9-4a8b-a27e-092decdadcad,03b19253-b38a-4607-abc6-08d97333a6d3
